Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
267,2556,3,Deposito,129.855956289443,Regular,903.81
267,2556,3,Deposito,184.330943888086,Muy Malo,3228.92
267,2556,3,Deposito,55.0088306131693,Muy Malo,1207.14
267,2556,3,Deposito,145.020607091187,Bueno,1917.4
267,2556,3,Deposito,241.816242709523,Bueno,2755.3
267,2556,3,Deposito,270.344907521393,Muy Bueno,2849.64
267,2556,3,Deposito,177.709479729524,Regular,1363.54
267,2556,3,Deposito,73.3230115770977,Muy Bueno,1921.86
267,2556,3,Deposito,144.795621044469,Bueno,2030.19
267,2556,3,Deposito,365.817693365645,Regular,3142.16
267,2556,3,Deposito,54.0882161435243,Malo,2028.33
267,2556,3,Deposito,117.323412895804,Muy Bueno,970.14
267,2556,3,Deposito,49.6698471674923,Malo,695.85
267,2556,3,Deposito,106.937123756784,Muy Bueno,2311.31
267,2556,3,Deposito,42.6607200599435,Regular,2147.61
267,2556,3,Deposito,76.5710846176066,Regular,1983.93
267,2556,3,Deposito,118.88542889507,Malo,2223.05
267,2556,3,Deposito,50.1631454115796,Regular,660.77
267,2556,3,Deposito,102.381649645988,Bueno,2090.57
267,2556,3,Deposito,144.555225904325,Muy Malo,1497.01
267,2556,3,Deposito,160.145546154116,Bueno,2846.85
267,2556,3,Deposito,191.829576807636,Regular,469.11
267,2556,3,Deposito,30.2182257710572,Bueno,2073.28
267,2556,3,Deposito,38.9380175614458,Muy Bueno,267.47
267,2556,3,Deposito,64.0279050529933,Muy Bueno,718.38
267,2556,3,Deposito,37.7929399727094,Regular,1904.35
267,2556,3,Deposito,46.5427035929567,Bueno,2339.51
267,2556,3,Deposito,218.43218231981,Malo,2108.53
267,2556,3,Deposito,82.5060971908782,Regular,2216.63
267,2556,3,Deposito,227.884381567362,Regular,1967.05
267,2556,3,Deposito,70.5798119793721,Regular,1804.01
267,2556,3,Deposito,207.8739185027,Bueno,3948.4
267,2556,3,Deposito,211.14810733407,Regular,2804
267,2556,3,Deposito,261.657073531637,Bueno,2854.97
267,2556,3,Deposito,135.288517037358,Bueno,2493.24
267,2556,3,Deposito,61.3202935408941,Bueno,1556.07
267,2556,3,Deposito,269.717307338404,Bueno,2430.13
267,2556,3,Deposito,40.6993743816476,Bueno,674.86
267,2556,3,Deposito,96.4621987085872,Regular,2186.69
267,2556,3,Deposito,107.308913434159,Muy Malo,2913.37
267,2556,3,Deposito,103.969344974606,Muy Bueno,2153.9
267,2556,3,Deposito,240.173623694487,Muy Bueno,1744.59
267,2556,3,Deposito,199.939510762701,Bueno,2037.94
267,2556,3,Deposito,135.056140259959,Bueno,3399.58
267,2556,3,Deposito,63.0470272512224,Regular,828.14
267,2556,3,Deposito,73.637340609395,Muy Bueno,1153.68
267,2556,3,Deposito,46.1859797070508,Regular,2365.26
267,2556,3,Deposito,345.177140405723,Muy Malo,2087.57
267,2556,3,Deposito,229.079288522973,Muy Bueno,1036.95
267,2556,3,Deposito,60.6886742913092,Muy Bueno,1636.57
267,2556,3,Deposito,92.9190196017524,Malo,1354.8
267,2556,3,Deposito,136.150536695279,Regular,2819.28
267,2556,3,Deposito,109.464127547385,Bueno,564.04
267,2556,3,Deposito,115.408599000553,Muy Malo,2135.96
267,2556,3,Deposito,142.68340891447,Malo,2278.64
267,2556,3,Deposito,105.011735857945,Muy Malo,1655.98
267,2556,3,Deposito,179.185692811642,Bueno,2230.67
267,2556,3,Deposito,119.301796910417,Bueno,1297.12
267,2556,3,Deposito,43.1850969317405,Malo,2334.66
267,2556,3,Deposito,98.7445788978489,Bueno,1001.43
267,2556,3,Deposito,242.302770865949,Malo,2239.27
267,2556,3,Deposito,90.3226252403694,Regular,2170.18
267,2556,3,Deposito,157.283320046831,Bueno,1638.37
267,2556,3,Deposito,79.2676129585775,Muy Bueno,1023.18
267,2556,3,Deposito,110.634621149262,Muy Bueno,1210.32
267,2556,3,Deposito,100.206404597146,Muy Bueno,756.02
267,2556,3,Deposito,189.878067852527,Muy Bueno,2911.93
267,2556,3,Deposito,39.2855062157794,Muy Bueno,2165.17
267,2556,3,Deposito,108.351937186915,Muy Malo,2404.05
267,2556,3,Deposito,179.280276370967,Regular,3043.24
267,2556,3,Deposito,145.558755068727,Regular,2497.8
267,2556,3,Deposito,46.1642182976617,Bueno,2085.02
267,2556,3,Deposito,70.6508922575563,Bueno,974.39
267,2556,3,Deposito,38.3978270518608,Muy Bueno,2275.26
267,2556,3,Deposito,105.516823369136,Malo,517.25
267,2556,3,Deposito,169.8291392754,Muy Bueno,2881.28
267,2556,3,Deposito,254.639879895653,Regular,2823.77
267,2556,3,Deposito,134.880153670778,Muy Bueno,1171.03
267,2556,3,Deposito,50.6038482413105,Bueno,560.39
267,2556,3,Deposito,191.80239899522,Muy Bueno,1306.48
267,2556,3,Deposito,80.1710212208034,Malo,2238.72
267,2556,3,Deposito,73.6818679725711,Muy Malo,1044.99
267,2556,3,Deposito,41.8027486124024,Malo,1381.42
267,2556,3,Deposito,223.759281268621,Malo,2080.08
267,2556,3,Deposito,152.673340048369,Bueno,809.87
267,2556,3,Deposito,137.192430949073,Malo,1803.76
267,2556,3,Deposito,45.1691584802593,Bueno,1026.56
267,2556,3,Deposito,245.090651953207,Muy Malo,2072.52
267,2556,3,Deposito,80.4202984173152,Muy Bueno,2416.46
267,2556,3,Deposito,103.667260059148,Bueno,2445.09
267,2556,3,Deposito,212.263915305035,Muy Bueno,2038.27
267,2556,3,Deposito,48.959366302362,Malo,2346.44
267,2556,3,Deposito,39.3872007333608,Bueno,928.54
267,2556,3,Deposito,108.875613306326,Malo,2596.17
267,2556,3,Deposito,145.070958452515,Muy Bueno,2441.37
267,2556,3,Deposito,73.0282178193444,Malo,1398.38
267,2556,3,Deposito,165.710801891594,Malo,2527.14
267,2556,3,Deposito,84.3226400612452,Malo,507.56
267,2556,3,Deposito,146.343609728037,Muy Malo,1281.75
267,2556,3,Deposito,113.136734322195,Malo,1443.92
267,2556,3,Deposito,69.6252523530695,Malo,785.69
267,2556,3,Deposito,89.1301632335708,Regular,1680.31
267,2556,3,Deposito,163.584243425012,Regular,2033.45
267,2556,3,Deposito,194.871030342293,Regular,1203.14
267,2556,3,Deposito,177.191204539429,Muy Malo,1574.39
267,2556,3,Deposito,103.491647028532,Malo,2396.13
267,2556,3,Deposito,63.7480852725491,Malo,2108.77
267,2556,3,Deposito,281.815987364461,Regular,2991.26
267,2556,3,Deposito,44.9697706886452,Regular,1902.3
267,2556,3,Deposito,132.510439810719,Malo,2264.77
267,2556,3,Deposito,92.3969813710258,Muy Bueno,2016.16
267,2556,3,Deposito,145.41783561875,Muy Bueno,2428.63
267,2556,3,Deposito,168.664922069117,Muy Malo,2596.85
267,2556,3,Deposito,72.5486225317491,Malo,2037.48
267,2556,3,Deposito,170.340186328311,Muy Bueno,2231.21
267,2556,3,Deposito,275.876460510183,Muy Bueno,2415.73
267,2556,3,Deposito,292.281271622413,Regular,2594.39
267,2556,3,Deposito,49.1108303943218,Bueno,2421.92
267,2556,3,Deposito,145.299394238477,Malo,942.49
267,2556,3,Deposito,109.299631898275,Malo,167.55
267,2556,3,Deposito,72.601700015235,Bueno,1756.02
267,2556,3,Deposito,219.195509653606,Malo,2295.55
267,2556,3,Deposito,63.4764167109748,Bueno,807.43
267,2556,3,Deposito,34.631004104367,Malo,1222.78
267,2556,3,Deposito,112.784929862911,Muy Malo,2032.26
267,2556,3,Deposito,132.466965317583,Muy Bueno,2615.7
267,2556,3,Deposito,60.9237851285229,Muy Bueno,2059.77
267,2556,3,Deposito,150.311151562385,Bueno,2352.97
267,2556,3,Deposito,377.210212230183,Muy Bueno,3721.38
267,2556,3,Deposito,119.460288875171,Regular,1751.2
267,2556,3,Deposito,173.179366655551,Bueno,547.07
267,2556,3,Deposito,142.002289771187,Regular,2907.49
267,2556,3,Deposito,115.929264654417,Muy Bueno,1745.36
267,2556,3,Deposito,249.669291521546,Muy Malo,3489.46
267,2556,3,Deposito,105.240440232832,Regular,978.37
267,2556,3,Deposito,121.505409051006,Muy Bueno,2224.92
267,2556,3,Deposito,155.08482939478,Muy Bueno,2371.4
267,2556,3,Deposito,211.541407867573,Malo,1977.27
267,2556,3,Deposito,296.128531976064,Malo,2482.7
267,2556,3,Deposito,279.477060458862,Regular,2364.17
267,2556,3,Deposito,120.916061402482,Muy Bueno,2394.97
267,2556,3,Deposito,315.742781926809,Malo,3101.47
267,2556,3,Deposito,221.805761555716,Bueno,2568.36
267,2556,3,Deposito,102.69506536236,Regular,2096.7
267,2556,3,Deposito,139.668985185374,Malo,1468.41
267,2556,3,Deposito,50.9520406930233,Bueno,2133.57
267,2556,3,Deposito,162.605811241502,Regular,1610.37
267,2556,3,Deposito,80.3502102492927,Bueno,2328.4
267,2556,3,Deposito,72.7784544980214,Malo,2233.01
267,2556,3,Deposito,202.466273764978,Regular,2342.88
267,2556,3,Deposito,90.2038326980183,Muy Bueno,1622.75
267,2556,3,Deposito,55.7648247598589,Muy Malo,1656.77
267,2556,3,Deposito,99.6655015318812,Regular,1781.69
267,2556,3,Deposito,81.6133875743131,Bueno,2188.68
267,2556,3,Deposito,213.779600078647,Malo,2182.56
267,2556,3,Deposito,87.8973343365249,Muy Malo,1765.16
267,2556,3,Deposito,113.735011326359,Bueno,2288.5
267,2556,3,Deposito,59.2998476452284,Malo,1272.54
267,2556,3,Deposito,119.790661745047,Bueno,2289.19
267,2556,3,Deposito,186.247354211974,Muy Malo,2108.84
267,2556,3,Deposito,75.540555954064,Malo,2331.52
267,2556,3,Deposito,178.096531740775,Regular,2967.89
267,2556,3,Deposito,46.1004992448043,Bueno,2367.51
267,2556,3,Deposito,179.972108225983,Regular,2437.16
267,2556,3,Deposito,69.5846786835773,Muy Bueno,964.91
267,2556,3,Deposito,48.3458404576025,Muy Bueno,1602.16
267,2556,3,Deposito,210.234480228,Regular,2154.16
267,2556,3,Deposito,44.0649462117108,Malo,1622.28
267,2556,3,Deposito,246.815574563039,Malo,3258.98
267,2556,3,Deposito,66.125986705076,Muy Bueno,2350
267,2556,3,Deposito,45.5159530482009,Bueno,787.76
267,2556,3,Deposito,168.136845627414,Bueno,2436.51
267,2556,3,Deposito,78.4158702236923,Bueno,1690.99
267,2556,3,Deposito,179.701723434279,Bueno,1913.28
267,2556,3,Deposito,42.7660505316998,Malo,627.39
267,2556,3,Deposito,97.1224252660169,Bueno,2515.36
267,2556,3,Deposito,95.7304420316467,Regular,1674.7
267,2556,3,Deposito,92.7354065966207,Muy Bueno,1058.17
267,2556,3,Deposito,29.7509286717456,Regular,1998.66
267,2556,3,Deposito,196.935007474647,Muy Bueno,2023.81
267,2556,3,Deposito,170.55915591634,Malo,2315.88
267,2556,3,Deposito,331.082335371865,Malo,2231.99
267,2556,3,Deposito,141.570571131851,Regular,2025.59
267,2556,3,Deposito,386.020975415635,Regular,3546.16
267,2556,3,Deposito,143.897138179975,Malo,1647.38
267,2556,3,Deposito,31.0373015605537,Muy Bueno,2351.77
267,2556,3,Deposito,54.6535481140439,Regular,812.45
267,2556,3,Deposito,140.759622200559,Bueno,2004.21
267,2556,3,Deposito,89.6880304955935,Malo,2480.34
267,2556,3,Deposito,135.661514869766,Regular,2680.85
267,2556,3,Deposito,166.886875550544,Malo,372.88
267,2556,3,Deposito,75.6046532019089,Bueno,1287.78
267,2556,3,Deposito,161.497516245417,Malo,2730.68
267,2556,3,Deposito,67.0438519301036,Muy Malo,2045.83
267,2556,3,Deposito,84.7954691935556,Bueno,988.2
267,2556,3,Deposito,114.590606726304,Muy Malo,1625.71
267,2556,3,Deposito,184.569671835939,Bueno,1786.72
267,2556,3,Deposito,75.6460462154346,Malo,2395.92
267,2556,3,Deposito,97.8751618921323,Muy Bueno,3003.36
267,2556,3,Deposito,73.449914862477,Muy Malo,1044.05
267,2556,3,Deposito,48.4757938802736,Regular,1313.92
267,2556,3,Deposito,284.609879012539,Muy Malo,3121.98
267,2556,3,Deposito,303.501752078137,Bueno,2747.25
267,2556,3,Deposito,139.959762472459,Regular,2447.54
267,2556,3,Deposito,167.585176803511,Muy Malo,3152.97
267,2556,3,Deposito,81.3064498399752,Regular,2306.63
267,2556,3,Deposito,114.53796056276,Malo,1000.96
267,2556,3,Deposito,162.803520916403,Regular,3102.56
267,2556,3,Deposito,85.4842600682704,Muy Malo,607.62
267,2556,3,Deposito,215.647064533587,Bueno,509.53
267,2556,3,Deposito,90.2458618996203,Malo,2780.59
267,2556,3,Deposito,155.640048071486,Malo,2234.2
267,2556,3,Deposito,197.956865009437,Bueno,2278.75
267,2556,3,Deposito,261.951229144126,Regular,3101.31
267,2556,3,Deposito,83.0551534458135,Muy Malo,1815.7
267,2556,3,Deposito,126.224419230643,Regular,2226.53
267,2556,3,Deposito,248.928538758623,Malo,3070.53
267,2556,3,Deposito,49.6964084400324,Malo,1007.08
267,2556,3,Deposito,41.1758703235422,Bueno,1290.7
267,2556,3,Deposito,47.4787196630199,Bueno,2252.97
267,2556,3,Deposito,150.056677767115,Malo,2623.62
267,2556,3,Deposito,97.5213354787536,Malo,713.03
267,2556,3,Deposito,87.9138288941893,Muy Bueno,202.07
267,2556,3,Deposito,192.386855784211,Muy Malo,2050.86
267,2556,3,Deposito,200.78497516698,Malo,2393.82
267,2556,3,Deposito,134.347005156224,Bueno,1092.66
267,2556,3,Deposito,130.691860013066,Malo,1498.71
267,2556,3,Deposito,189.214304468172,Malo,3838.44
267,2556,3,Deposito,221.131789577029,Bueno,2148.84
267,2556,3,Deposito,115.204173476532,Bueno,1740.53
267,2556,3,Deposito,96.1183395013857,Malo,1035.47
267,2556,3,Deposito,53.2399014364858,Malo,1862.02
267,2556,3,Deposito,279.062051395637,Muy Malo,2852.09
267,2556,3,Deposito,151.386938519524,Malo,3160.13
267,2556,3,Deposito,110.788190392969,Muy Bueno,1249.55
267,2556,3,Deposito,123.574932290101,Regular,2127.26
267,2556,3,Deposito,146.574799480685,Malo,1332.66
267,2556,3,Deposito,110.805418242044,Bueno,2284.89
267,2556,3,Deposito,213.872966876324,Bueno,2338.73
267,2556,3,Deposito,172.765544296814,Bueno,2308.18
267,2556,3,Deposito,123.813705969121,Bueno,2476.41
267,2556,3,Deposito,51.5414705656179,Malo,863.32
267,2556,3,Deposito,66.2732942916111,Regular,2224.36
267,2556,3,Deposito,83.4538893021035,Malo,1343.13
267,2556,3,Deposito,93.4136076618079,Muy Malo,2017.54
267,2556,3,Deposito,104.07620479171,Bueno,1826.81
267,2556,3,Deposito,61.3039009124457,Malo,1326.71
267,2556,3,Deposito,55.6155496209702,Malo,1801
267,2556,3,Deposito,79.7166003352203,Malo,1366.58
267,2556,3,Deposito,64.5827968068347,Malo,1402.81
267,2556,3,Deposito,79.9150783112638,Muy Malo,2854.41
267,2556,3,Deposito,78.940964238625,Regular,199.6
267,2556,3,Deposito,73.5218814692232,Malo,898.96
267,2556,3,Deposito,141.706989218636,Regular,3462.12
267,2556,3,Deposito,152.647047809388,Malo,2004.26
267,2556,3,Deposito,200.762541929309,Bueno,2728.19
267,2556,3,Deposito,112.624694295927,Muy Malo,1302.13
267,2556,3,Deposito,113.37790385824,Malo,773.21
267,2556,3,Deposito,47.7639095903035,Regular,1227.35
267,2556,3,Deposito,89.1270868045259,Malo,1766.95
267,2556,3,Deposito,75.0743224912758,Muy Bueno,2324.03
267,2556,3,Deposito,44.6062502357895,Bueno,299.28
267,2556,3,Deposito,202.406070601583,Muy Bueno,2911.6
267,2556,3,Deposito,303.461178006278,Regular,2430.83
267,2556,3,Deposito,36.4597429245422,Malo,2179.96
267,2556,3,Deposito,160.991223923044,Muy Bueno,2633.94
267,2556,3,Deposito,43.058666108299,Regular,1169.26
267,2556,3,Deposito,180.838174034019,Bueno,2597.17
267,2556,3,Deposito,39.9225657478706,Malo,915.72
267,2556,3,Deposito,80.3609769396432,Muy Malo,2189.5
267,2556,3,Deposito,316.886093052081,Bueno,2600.9
267,2556,3,Deposito,308.768264331061,Regular,2835.47
267,2556,3,Deposito,91.9867141171917,Regular,356.38
267,2556,3,Deposito,134.927674663476,Muy Malo,1911.09
267,2556,3,Deposito,203.619682509068,Muy Malo,2535.05
267,2556,3,Deposito,160.773151314738,Muy Malo,3075.36
267,2556,3,Deposito,74.1022138068506,Muy Malo,1313.28
267,2556,3,Deposito,150.326640016518,Muy Malo,1842.64
267,2556,3,Deposito,81.7547172829619,Muy Malo,1902.41
267,2556,3,Deposito,105.839886005593,Muy Malo,1188.6
267,2556,3,Deposito,105.746141925877,Muy Malo,1463.68
267,2556,10,Cobrar cheque (Cta del Bco),267.922083401328,Muy Bueno,4240.37
267,2556,10,Cobrar cheque (Cta del Bco),272.151582954993,Muy Bueno,2321.63
267,2556,10,Cobrar cheque (Cta del Bco),214.285004988163,Regular,2061.91
267,2556,10,Cobrar cheque (Cta del Bco),238.407269074504,Regular,3451.98
267,2556,10,Cobrar cheque (Cta del Bco),115.983277529941,Bueno,939.65
267,2556,10,Cobrar cheque (Cta del Bco),369.417888586887,Muy Bueno,3394.59
267,2556,10,Cobrar cheque (Cta del Bco),224.565999463745,Muy Bueno,3263.52
267,2556,10,Cobrar cheque (Cta del Bco),218.927424858808,Bueno,2280.16
267,2556,10,Cobrar cheque (Cta del Bco),288.794477083463,Malo,2912.55
267,2556,10,Cobrar cheque (Cta del Bco),83.630336117725,Muy Malo,1179.07
267,2556,10,Cobrar cheque (Cta del Bco),128.127883894043,Bueno,2457.82
267,2556,10,Cobrar cheque (Cta del Bco),269.508322827001,Malo,2385.39
267,2556,10,Cobrar cheque (Cta del Bco),404.411088358711,Regular,2080.79
267,2556,10,Cobrar cheque (Cta del Bco),127.63962270557,Bueno,2778.11
267,2556,10,Cobrar cheque (Cta del Bco),314.700336680016,Muy Bueno,2410.86
267,2556,10,Cobrar cheque (Cta del Bco),913.11626273361,Muy Bueno,4529.52
267,2556,10,Cobrar cheque (Cta del Bco),162.117518557139,Bueno,2398.39
267,2556,10,Cobrar cheque (Cta del Bco),396.126047698136,Malo,2287.85
267,2556,10,Cobrar cheque (Cta del Bco),131.064546981258,Muy Malo,2197.68
267,2556,10,Cobrar cheque (Cta del Bco),182.059493623249,Bueno,2340.37
267,2556,10,Cobrar cheque (Cta del Bco),193.186027404479,Bueno,1049.88
267,2556,10,Cobrar cheque (Cta del Bco),156.318881118017,Bueno,978.07
267,2556,10,Cobrar cheque (Cta del Bco),173.456296332954,Bueno,2932.89
267,2556,10,Cobrar cheque (Cta del Bco),212.514030451211,Muy Bueno,2868.68
267,2556,10,Cobrar cheque (Cta del Bco),277.53302015213,Regular,2334.24
267,2556,10,Cobrar cheque (Cta del Bco),213.503656050727,Malo,3094.65
267,2556,10,Cobrar cheque (Cta del Bco),316.714390223055,Bueno,2045.95
267,2556,10,Cobrar cheque (Cta del Bco),251.640979420992,Muy Bueno,2648.51
267,2556,10,Cobrar cheque (Cta del Bco),131.531294951374,Muy Malo,823.64
267,2556,10,Cobrar cheque (Cta del Bco),146.936803731477,Muy Bueno,2044.6
267,2556,10,Cobrar cheque (Cta del Bco),109.346468962398,Malo,1168.7
267,2556,10,Cobrar cheque (Cta del Bco),111.987356385254,Muy Bueno,1050.96
267,2556,10,Cobrar cheque (Cta del Bco),197.337535674397,Malo,3248.78
267,2556,10,Cobrar cheque (Cta del Bco),237.977616427992,Regular,2742.97
267,2556,10,Cobrar cheque (Cta del Bco),187.35417588303,Malo,620.88
267,2556,10,Cobrar cheque (Cta del Bco),87.5647246779267,Muy Bueno,2224.69
267,2556,10,Cobrar cheque (Cta del Bco),65.2448639614665,Bueno,608.57
267,2556,10,Cobrar cheque (Cta del Bco),217.808547661803,Muy Bueno,1366.94
267,2556,10,Cobrar cheque (Cta del Bco),233.43675176258,Regular,3640.42
267,2556,10,Cobrar cheque (Cta del Bco),76.1082671723519,Bueno,1710.26
267,2556,10,Cobrar cheque (Cta del Bco),73.4664880211219,Bueno,2348.79
267,2556,10,Cobrar cheque (Cta del Bco),211.786947215277,Bueno,1678.37
267,2556,10,Cobrar cheque (Cta del Bco),68.958836069149,Bueno,1510.99
267,2556,10,Cobrar cheque (Cta del Bco),166.107504367079,Muy Bueno,2024.3
267,2556,10,Cobrar cheque (Cta del Bco),189.870194001812,Malo,2189.16
267,2556,10,Cobrar cheque (Cta del Bco),101.834521122357,Muy Bueno,1330.98
267,2556,10,Cobrar cheque (Cta del Bco),116.82636271323,Bueno,2743.11
267,2556,10,Cobrar cheque (Cta del Bco),196.127748189824,Muy Malo,948.18
267,2556,10,Cobrar cheque (Cta del Bco),241.884550053986,Muy Malo,2498.39
267,2556,10,Cobrar cheque (Cta del Bco),264.268765209495,Muy Bueno,2192.66
267,2556,10,Cobrar cheque (Cta del Bco),243.157678848521,Muy Bueno,1743.67
267,2556,10,Cobrar cheque (Cta del Bco),318.533166508518,Muy Bueno,2588.12
267,2556,10,Cobrar cheque (Cta del Bco),144.904399248607,Muy Malo,1765.99
267,2556,10,Cobrar cheque (Cta del Bco),104.18527102751,Bueno,976.62
267,2556,10,Cobrar cheque (Cta del Bco),101.528695982584,Regular,1214.3
267,2556,10,Cobrar cheque (Cta del Bco),145.554546604649,Bueno,2859.77
267,2556,10,Cobrar cheque (Cta del Bco),65.433278554887,Muy Bueno,832.36
267,2556,10,Cobrar cheque (Cta del Bco),232.197995919941,Bueno,2501.17
267,2556,10,Cobrar cheque (Cta del Bco),125.888052154634,Muy Bueno,532.13
267,2556,10,Cobrar cheque (Cta del Bco),376.670187159577,Malo,3049.51
267,2556,10,Cobrar cheque (Cta del Bco),372.076918822092,Muy Malo,2407.55
267,2556,10,Cobrar cheque (Cta del Bco),126.296700659368,Muy Malo,1153.08
267,2556,10,Cobrar cheque (Cta del Bco),304.91152793987,Malo,2834.72
267,2556,10,Cobrar cheque (Cta del Bco),166.035646938421,Malo,2474.77
267,2556,10,Cobrar cheque (Cta del Bco),81.9561876665671,Muy Bueno,578.71
267,2556,10,Cobrar cheque (Cta del Bco),113.53179694859,Malo,1436.88
267,2556,10,Cobrar cheque (Cta del Bco),150.943606884072,Malo,1967.56
267,2556,10,Cobrar cheque (Cta del Bco),128.52585198752,Muy Bueno,2650.02
267,2556,10,Cobrar cheque (Cta del Bco),539.392704073292,Muy Bueno,3042.62
267,2556,10,Cobrar cheque (Cta del Bco),125.786778818531,Muy Malo,1270.17
267,2556,10,Cobrar cheque (Cta del Bco),88.4362892204928,Malo,418.61
267,2556,10,Cobrar cheque (Cta del Bco),198.834651441887,Muy Malo,1324.95
267,2556,10,Cobrar cheque (Cta del Bco),283.824894168559,Malo,2439.07
267,2556,10,Cobrar cheque (Cta del Bco),178.317348071377,Regular,1518.95
267,2556,10,Cobrar cheque (Cta del Bco),115.348645889993,Muy Bueno,2670.06
267,2556,10,Cobrar cheque (Cta del Bco),86.9010583820679,Regular,1793.54
267,2556,10,Cobrar cheque (Cta del Bco),293.178522872878,Muy Bueno,3283.93
267,2556,10,Cobrar cheque (Cta del Bco),127.943599832638,Muy Bueno,882.73
267,2556,10,Cobrar cheque (Cta del Bco),308.21959338019,Bueno,3247.65
267,2556,10,Cobrar cheque (Cta del Bco),216.935090516976,Bueno,2907.59
267,2556,10,Cobrar cheque (Cta del Bco),110.697192939267,Malo,2057.56
267,2556,10,Cobrar cheque (Cta del Bco),127.285149494718,Muy Malo,3251.77
267,2556,10,Cobrar cheque (Cta del Bco),79.4440186122903,Muy Bueno,1933.07
267,2556,10,Cobrar cheque (Cta del Bco),77.491298096811,Bueno,2377.83
267,2556,10,Cobrar cheque (Cta del Bco),241.819928340014,Muy Bueno,2166.18
267,2556,10,Cobrar cheque (Cta del Bco),165.870430090502,Muy Bueno,2558.09
267,2556,10,Cobrar cheque (Cta del Bco),202.472323547063,Malo,3108.45
267,2556,10,Cobrar cheque (Cta del Bco),371.661099134943,Malo,2165.41
267,2556,10,Cobrar cheque (Cta del Bco),255.825500773234,Muy Malo,1942.73
267,2556,10,Cobrar cheque (Cta del Bco),271.794920398513,Malo,2427.45
267,2556,10,Cobrar cheque (Cta del Bco),103.517262187126,Malo,2478.41
267,2556,10,Cobrar cheque (Cta del Bco),132.306837338337,Muy Bueno,2105.55
267,2556,10,Cobrar cheque (Cta del Bco),302.677195172241,Regular,2363.12
267,2556,10,Cobrar cheque (Cta del Bco),142.566461795911,Muy Bueno,1783.41
267,2556,10,Cobrar cheque (Cta del Bco),102.362350611733,Bueno,1711.45
267,2556,10,Cobrar cheque (Cta del Bco),90.683170766678,Regular,1111.74
267,2556,10,Cobrar cheque (Cta del Bco),134.25904313218,Bueno,2240.11
267,2556,10,Cobrar cheque (Cta del Bco),109.344991218269,Bueno,1163.75
267,2556,10,Cobrar cheque (Cta del Bco),150.916071800265,Muy Bueno,2421.63
267,2556,10,Cobrar cheque (Cta del Bco),162.157481753789,Regular,1939.53
267,2556,10,Cobrar cheque (Cta del Bco),161.836250893015,Muy Malo,1554.51
267,2556,10,Cobrar cheque (Cta del Bco),77.6283375173522,Regular,316.88
267,2556,10,Cobrar cheque (Cta del Bco),163.181836705648,Muy Bueno,2936.72
267,2556,10,Cobrar cheque (Cta del Bco),331.681011389479,Regular,2982.04
267,2556,10,Cobrar cheque (Cta del Bco),180.503759942116,Malo,2808.71
267,2556,10,Cobrar cheque (Cta del Bco),91.6401571494953,Muy Bueno,2460.81
267,2556,10,Cobrar cheque (Cta del Bco),216.99522726788,Muy Bueno,1280.24
267,2556,10,Cobrar cheque (Cta del Bco),128.670229347251,Muy Malo,1469.85
267,2556,10,Cobrar cheque (Cta del Bco),130.300004701259,Muy Malo,2333.73
267,2556,10,Cobrar cheque (Cta del Bco),144.436210739559,Regular,1630.67
267,2556,10,Cobrar cheque (Cta del Bco),247.641306914923,Regular,2405.67
267,2556,10,Cobrar cheque (Cta del Bco),79.3435090318023,Bueno,1127.15
267,2556,10,Cobrar cheque (Cta del Bco),285.123433609302,Regular,2464.55
267,2556,10,Cobrar cheque (Cta del Bco),115.467697491966,Bueno,2479.12
267,2556,10,Cobrar cheque (Cta del Bco),307.95232807917,Regular,2334.2
267,2556,10,Cobrar cheque (Cta del Bco),75.831599272233,Malo,1578.98
267,2556,10,Cobrar cheque (Cta del Bco),552.844164292534,Bueno,3657.05
267,2556,10,Cobrar cheque (Cta del Bco),113.091754280843,Malo,2679.94
267,2556,10,Cobrar cheque (Cta del Bco),96.5885762185233,Malo,1822.08
267,2556,10,Cobrar cheque (Cta del Bco),221.708004726798,Muy Bueno,2555.66
267,2556,10,Cobrar cheque (Cta del Bco),81.5365139469027,Regular,2581.19
267,2556,10,Cobrar cheque (Cta del Bco),97.0103722222227,Bueno,1373.23
267,2556,10,Cobrar cheque (Cta del Bco),396.685355241976,Malo,3538.38
267,2556,10,Cobrar cheque (Cta del Bco),164.637073067282,Regular,1901.32
267,2556,10,Cobrar cheque (Cta del Bco),580.639873284559,Regular,3548.91
267,2556,10,Cobrar cheque (Cta del Bco),85.1348986912892,Malo,454.51
267,2556,10,Cobrar cheque (Cta del Bco),181.611594191442,Regular,1560.19
267,2556,10,Cobrar cheque (Cta del Bco),282.971108493396,Bueno,2126.84
267,2556,10,Cobrar cheque (Cta del Bco),219.692183750623,Muy Bueno,2118.91
267,2556,10,Cobrar cheque (Cta del Bco),214.338198837925,Regular,605.89
267,2556,10,Cobrar cheque (Cta del Bco),286.927046310751,Malo,2647.66
267,2556,10,Cobrar cheque (Cta del Bco),104.53983164313,Bueno,1322.65
267,2556,10,Cobrar cheque (Cta del Bco),90.5955941966768,Regular,2207.31
267,2556,10,Cobrar cheque (Cta del Bco),81.817555497363,Malo,1360.44
267,2556,10,Cobrar cheque (Cta del Bco),86.6609427716332,Bueno,1068.04
